host,metric,value,units,timestamp
[redacted],Interface wg0: Bits received,16,bps,2025-08-20_00-00
[redacted],Interface wg0: Outbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface wg0: Inbound packets discarded,0,,2025-08-20_00-00
[redacted],Total memory,8127234048,B,2025-08-20_00-00
[redacted],REDACTED,REDACTED,,2025-08-20_00-00
[redacted],Free swap space,0,B,2025-08-20_00-00
[redacted],CPU system time,4.50746,%,2025-08-20_00-00
[redacted],CPU user time,5.536581,%,2025-08-20_00-00
[redacted],REDACTED,REDACTED,,2025-08-20_00-00
[redacted],System local time,1755647968,unixtime,2025-08-20_00-00
[redacted],Operating system architecture,x86_64,,2025-08-20_00-00
[redacted],Operating system,"Linux version 6.1.0-28-amd64 (debian-kernel@lists.debian.org) (gcc-12 (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC Debian 6.1.119-1 (2024-11-22)",,2025-08-20_00-00
[redacted],Number of installed packages,447,,2025-08-20_00-00
[redacted],Free swap space in %,100,%,2025-08-20_00-00
[redacted],Zabbix agent ping,1,,2025-08-20_00-00
[redacted],Total swap space,0,B,2025-08-20_00-00
[redacted],REDACTED,REDACTED,,2025-08-20_00-00
[redacted],System uptime,14957154,uptime,2025-08-20_00-00
[redacted],Number of logged in users,2,,2025-08-20_00-00
[redacted],Checksum of /etc/passwd,e3f443aecb3a5c98b56ac3bea5c5be9ddb9a81553ca6d7c00427a299cd78f225,,2025-08-20_00-00
[redacted],Available memory,4513316864,B,2025-08-20_00-00
[redacted],Available memory in %,55.530424,%,2025-08-20_00-00
[redacted],CPU steal time,0,%,2025-08-20_00-00
[redacted],CPU softirq time,1.382592,%,2025-08-20_00-00
[redacted],CPU nice time,0,%,2025-08-20_00-00
[redacted],Load average (1m avg),0.811035,,2025-08-20_00-00
[redacted],Version of Zabbix agent running,7.2.4,,2025-08-20_00-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-08-20_00-00
[redacted],Maximum number of processes,4194304,,2025-08-20_00-00
[redacted],Number of processes,191,,2025-08-20_00-00
[redacted],Number of running processes,1,,2025-08-20_00-00
[redacted],System boot time,1740690822,unixtime,2025-08-20_00-00
[redacted],Interrupts per second,17990.92000652558,,2025-08-20_00-00
[redacted],Load average (5m avg),0.709961,,2025-08-20_00-00
[redacted],CPU iowait time,0.017999,%,2025-08-20_00-00
[redacted],Load average (15m avg),0.634277,,2025-08-20_00-00
[redacted],Number of CPUs,4,,2025-08-20_00-00
[redacted],Context switches per second,34790.534228106466,,2025-08-20_00-00
[redacted],CPU guest time,0,%,2025-08-20_00-00
[redacted],CPU guest nice time,0,%,2025-08-20_00-00
[redacted],CPU idle time,87.844408,%,2025-08-20_00-00
[redacted],CPU interrupt time,0,%,2025-08-20_00-00
[redacted],Zabbix agent availability,1,,2025-08-20_00-00
[redacted],Get filesystems,,,2025-08-20_00-00
[redacted],CPU utilization,12.155591999999999,%,2025-08-20_00-00
[redacted],Memory utilization,44.469576,%,2025-08-20_00-00
[redacted],FS [/]: Get data,"{""fsname"":""/"",""options"":""rw,relatime,errors=remount-ro"",""bytes"":{""used"":16576020480,""free"":60431339520,""total"":80321626112,""pused"":21.525242,""pfree"":78.474758},""fstype"":""ext4"",""inodes"":{""used"":163330,""free"":4718414,""total"":4881744,""pused"":3.345731,""pfree"":96.654269}}",,2025-08-20_00-00
[redacted],FS [/]: Space: Available,60431339520,B,2025-08-20_00-00
[redacted],FS [/]: Option: Read-only,0,,2025-08-20_00-00
[redacted],FS [/]: Space: Used,16576020480,B,2025-08-20_00-00
[redacted],FS [/]: Space: Total,80321626112,B,2025-08-20_00-00
[redacted],"FS [/]: Space: Used, in %",21.525242,%,2025-08-20_00-00
[redacted],"FS [/]: Inodes: Free, in %",96.654269,%,2025-08-20_00-00
[redacted],Interface eth0: Bits received,7872,bps,2025-08-20_00-00
[redacted],Interface tailscale0: Bits received,24,bps,2025-08-20_00-00
[redacted],Interface pterodactyl0: Bits received,0,bps,2025-08-20_00-00
[redacted],Interface eth0: Outbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface tailscale0: Outbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface pterodactyl0: Outbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface eth0: Inbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface tailscale0: Inbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface pterodactyl0: Inbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface eth0: Inbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface tailscale0: Inbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface pterodactyl0: Inbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface eth0: Outbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface tailscale0: Outbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface pterodactyl0: Outbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface eth0: Bits sent,10648,bps,2025-08-20_00-00
[redacted],Interface tailscale0: Bits sent,8,bps,2025-08-20_00-00
[redacted],Interface pterodactyl0: Bits sent,24,bps,2025-08-20_00-00
[redacted],Interface eth0: Operational status,6,,2025-08-20_00-00
[redacted],Interface tailscale0: Operational status,0,,2025-08-20_00-00
[redacted],Interface pterodactyl0: Operational status,6,,2025-08-20_00-00
[redacted],Interface eth0: Interface type,1,,2025-08-20_00-00
[redacted],Interface tailscale0: Interface type,65534,,2025-08-20_00-00
[redacted],Interface pterodactyl0: Interface type,1,,2025-08-20_00-00
[redacted],Interface pterodactyl0: Speed,10000000000,bps,2025-08-20_00-00
[redacted],sda: Get stats,,,2025-08-20_00-00
[redacted],sda: Disk write time (rate),0.003483545833867513,,2025-08-20_00-00
[redacted],sda: Disk write rate,3.88357023584273,!w/s,2025-08-20_00-00
[redacted],sda: Disk utilization,0.026668293465014453,%,2025-08-20_00-00
[redacted],sda: Disk read time (rate),0,,2025-08-20_00-00
[redacted],sda: Disk read rate,0,!r/s,2025-08-20_00-00
[redacted],sda: Disk average queue size (avgqu-sz),0.0036168873011925857,,2025-08-20_00-00
[redacted],sda: Disk read request avg waiting time (r_await),0,!ms,2025-08-20_00-00
[redacted],sda: Disk write request avg waiting time (w_await),0.8861480075901329,!ms,2025-08-20_00-00
[redacted],Interface wg0: Inbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface wg0: Outbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface wg0: Bits sent,232,bps,2025-08-20_00-00
[redacted],Interface wg0: Operational status,0,,2025-08-20_00-00
[redacted],Interface wg0: Interface type,65534,,2025-08-20_00-00
[redacted],Interface datapath: Bits received,0,bps,2025-08-20_00-00
[redacted],Interface weave: Bits received,120,bps,2025-08-20_00-00
[redacted],Interface vethwe-datapath: Bits received,0,bps,2025-08-20_00-00
[redacted],Interface vethwe-bridge: Bits received,0,bps,2025-08-20_00-00
[redacted],Interface vxlan-6784: Bits received,0,bps,2025-08-20_00-00
[redacted],Interface datapath: Outbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface weave: Outbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface vethwe-datapath: Outbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface vethwe-bridge: Outbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface vxlan-6784: Outbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface datapath: Inbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface weave: Inbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface vethwe-datapath: Inbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface vethwe-bridge: Inbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface vxlan-6784: Inbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface datapath: Inbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface weave: Inbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface vethwe-datapath: Inbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface vethwe-bridge: Inbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface vxlan-6784: Inbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface datapath: Outbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface weave: Outbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface vethwe-datapath: Outbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface vethwe-bridge: Outbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface vxlan-6784: Outbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface datapath: Bits sent,0,bps,2025-08-20_00-00
[redacted],Interface weave: Bits sent,128,bps,2025-08-20_00-00
[redacted],Interface vethwe-datapath: Bits sent,0,bps,2025-08-20_00-00
[redacted],Interface vethwe-bridge: Bits sent,0,bps,2025-08-20_00-00
[redacted],Interface vxlan-6784: Bits sent,0,bps,2025-08-20_00-00
[redacted],Interface datapath: Operational status,0,,2025-08-20_00-00
[redacted],Interface weave: Operational status,6,,2025-08-20_00-00
[redacted],Interface vethwe-datapath: Operational status,6,,2025-08-20_00-00
[redacted],Interface vethwe-bridge: Operational status,6,,2025-08-20_00-00
[redacted],Interface vxlan-6784: Operational status,0,,2025-08-20_00-00
[redacted],Interface datapath: Interface type,1,,2025-08-20_00-00
[redacted],Interface weave: Interface type,1,,2025-08-20_00-00
[redacted],Interface vethwe-datapath: Interface type,1,,2025-08-20_00-00
[redacted],Interface vethwe-bridge: Interface type,1,,2025-08-20_00-00
[redacted],Interface vxlan-6784: Interface type,1,,2025-08-20_00-00
[redacted],Interface weave: Speed,10000000000,bps,2025-08-20_00-00
[redacted],Interface vethwe-datapath: Speed,10000000000,bps,2025-08-20_00-00
[redacted],Interface vethwe-bridge: Speed,10000000000,bps,2025-08-20_00-00
[redacted],Total memory,6212517888,B,2025-08-20_00-00
[redacted],REDACTED,REDACTED,,2025-08-20_00-00
[redacted],Free swap space,0,B,2025-08-20_00-00
[redacted],CPU system time,1.413769,%,2025-08-20_00-00
[redacted],CPU user time,2.63953,%,2025-08-20_00-00
[redacted],REDACTED,REDACTED,,2025-08-20_00-00
[redacted],System local time,1755647963,unixtime,2025-08-20_00-00
[redacted],Operating system architecture,x86_64,,2025-08-20_00-00
[redacted],Operating system,"Linux version 6.1.0-30-amd64 (debian-kernel@lists.debian.org) (gcc-12 (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC Debian 6.1.124-1 (2025-01-12)",,2025-08-20_00-00
[redacted],Number of installed packages,1116,,2025-08-20_00-00
[redacted],Free swap space in %,100,%,2025-08-20_00-00
[redacted],Zabbix agent ping,1,,2025-08-20_00-00
[redacted],Total swap space,0,B,2025-08-20_00-00
[redacted],REDACTED,REDACTED,,2025-08-20_00-00
[redacted],System uptime,804301,uptime,2025-08-20_00-00
[redacted],Number of logged in users,0,,2025-08-20_00-00
[redacted],Checksum of /etc/passwd,97a220aa309785c208bd7ef440e3ab5c32967af27ead18a5bdc912d5cf4baa22,,2025-08-20_00-00
[redacted],Available memory,1266700288,B,2025-08-20_00-00
[redacted],Available memory in %,20.389483,%,2025-08-20_00-00
[redacted],CPU steal time,0,%,2025-08-20_00-00
[redacted],CPU softirq time,0.201444,%,2025-08-20_00-00
[redacted],CPU nice time,0,%,2025-08-20_00-00
[redacted],Connections sum: Active,1,,2025-08-20_00-00
[redacted],Connections sum: Disabled,0,,2025-08-20_00-00
[redacted],Connections sum: Fastpath function call,0,,2025-08-20_00-00
[redacted],Load average (1m avg),0.324707,,2025-08-20_00-00
[redacted],Version of Zabbix agent running,7.2.5,,2025-08-20_00-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-08-20_00-00
[redacted],Maximum number of processes,4194304,,2025-08-20_00-00
[redacted],Number of processes,311,,2025-08-20_00-00
[redacted],Number of running processes,1,,2025-08-20_00-00
[redacted],System boot time,1754843699,unixtime,2025-08-20_00-00
[redacted],Interrupts per second,1117.1174295833966,,2025-08-20_00-00
[redacted],Load average (5m avg),0.275879,,2025-08-20_00-00
[redacted],CPU iowait time,0.033592,%,2025-08-20_00-00
[redacted],Load average (15m avg),0.263672,,2025-08-20_00-00
[redacted],Number of CPUs,4,,2025-08-20_00-00
[redacted],Context switches per second,1817.2006929969637,,2025-08-20_00-00
[redacted],CPU guest time,0,%,2025-08-20_00-00
[redacted],CPU guest nice time,0,%,2025-08-20_00-00
[redacted],CPU idle time,94.074914,%,2025-08-20_00-00
[redacted],CPU interrupt time,0,%,2025-08-20_00-00
[redacted],Zabbix agent availability,1,,2025-08-20_00-00
[redacted],Get filesystems,,,2025-08-20_00-00
[redacted],CPU utilization,5.925085999999993,%,2025-08-20_00-00
[redacted],Memory utilization,79.610517,%,2025-08-20_00-00
[redacted],Interface eth0: Bits received,44480,bps,2025-08-20_00-00
[redacted],Interface tailscale0: Bits received,2816,bps,2025-08-20_00-00
[redacted],Interface eth0: Outbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface tailscale0: Outbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface eth0: Inbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface tailscale0: Inbound packets discarded,0,,2025-08-20_00-00
[redacted],Interface eth0: Inbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface tailscale0: Inbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface eth0: Outbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface tailscale0: Outbound packets with errors,0,,2025-08-20_00-00
[redacted],Interface eth0: Bits sent,14904,bps,2025-08-20_00-00
