host,metric,value,units,timestamp
[redacted],Interface wg0: Bits received,24,bps,2025-08-15_20-00
[redacted],Interface wg0: Outbound packets discarded,0,,2025-08-15_20-00
[redacted],Interface wg0: Inbound packets discarded,0,,2025-08-15_20-00
[redacted],Total memory,8127234048,B,2025-08-15_20-00
[redacted],REDACTED,REDACTED,,2025-08-15_20-00
[redacted],Free swap space,0,B,2025-08-15_20-00
[redacted],CPU system time,4.378315,%,2025-08-15_20-00
[redacted],CPU user time,5.771824,%,2025-08-15_20-00
[redacted],REDACTED,REDACTED,,2025-08-15_20-00
[redacted],System local time,1755287968,unixtime,2025-08-15_20-00
[redacted],Operating system architecture,x86_64,,2025-08-15_20-00
[redacted],Operating system,"Linux version 6.1.0-28-amd64 (debian-kernel@lists.debian.org) (gcc-12 (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC Debian 6.1.119-1 (2024-11-22)",,2025-08-15_20-00
[redacted],Number of installed packages,447,,2025-08-15_20-00
[redacted],Free swap space in %,100,%,2025-08-15_20-00
[redacted],Zabbix agent ping,1,,2025-08-15_20-00
[redacted],Total swap space,0,B,2025-08-15_20-00
[redacted],REDACTED,REDACTED,,2025-08-15_20-00
[redacted],System uptime,14597154,uptime,2025-08-15_20-00
[redacted],Number of logged in users,2,,2025-08-15_20-00
[redacted],Checksum of /etc/passwd,e3f443aecb3a5c98b56ac3bea5c5be9ddb9a81553ca6d7c00427a299cd78f225,,2025-08-15_20-00
[redacted],Available memory,4527194112,B,2025-08-15_20-00
[redacted],Available memory in %,55.703996,%,2025-08-15_20-00
[redacted],CPU steal time,0,%,2025-08-15_20-00
[redacted],CPU softirq time,1.277495,%,2025-08-15_20-00
[redacted],CPU nice time,0,%,2025-08-15_20-00
[redacted],Load average (1m avg),0.32373,,2025-08-15_20-00
[redacted],Version of Zabbix agent running,7.2.4,,2025-08-15_20-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-08-15_20-00
[redacted],Maximum number of processes,4194304,,2025-08-15_20-00
[redacted],Number of processes,189,,2025-08-15_20-00
[redacted],Number of running processes,1,,2025-08-15_20-00
[redacted],System boot time,1740690822,unixtime,2025-08-15_20-00
[redacted],Interrupts per second,17987.30574812089,,2025-08-15_20-00
[redacted],Load average (5m avg),0.436523,,2025-08-15_20-00
[redacted],CPU iowait time,0.01798,%,2025-08-15_20-00
[redacted],Load average (15m avg),0.506836,,2025-08-15_20-00
[redacted],Number of CPUs,4,,2025-08-15_20-00
[redacted],Context switches per second,34706.29536905703,,2025-08-15_20-00
[redacted],CPU guest time,0,%,2025-08-15_20-00
[redacted],CPU guest nice time,0,%,2025-08-15_20-00
[redacted],CPU idle time,88.302938,%,2025-08-15_20-00
[redacted],CPU interrupt time,0,%,2025-08-15_20-00
[redacted],Zabbix agent availability,1,,2025-08-15_20-00
[redacted],Get filesystems,,,2025-08-15_20-00
[redacted],CPU utilization,11.697062000000003,%,2025-08-15_20-00
[redacted],Memory utilization,44.296004,%,2025-08-15_20-00
[redacted],FS [/]: Get data,"{""fsname"":""/"",""options"":""rw,relatime,errors=remount-ro"",""bytes"":{""used"":16499507200,""free"":60507852800,""total"":80321626112,""pused"":21.425883,""pfree"":78.574117},""fstype"":""ext4"",""inodes"":{""used"":162143,""free"":4719601,""total"":4881744,""pused"":3.321415,""pfree"":96.678585}}",,2025-08-15_20-00
[redacted],FS [/]: Space: Available,60507852800,B,2025-08-15_20-00
[redacted],FS [/]: Option: Read-only,0,,2025-08-15_20-00
[redacted],FS [/]: Space: Used,16499507200,B,2025-08-15_20-00
[redacted],FS [/]: Space: Total,80321626112,B,2025-08-15_20-00
[redacted],"FS [/]: Space: Used, in %",21.425883,%,2025-08-15_20-00
[redacted],"FS [/]: Inodes: Free, in %",96.678585,%,2025-08-15_20-00
[redacted],Interface eth0: Bits received,9496,bps,2025-08-15_20-00
[redacted],Interface tailscale0: Bits received,24,bps,2025-08-15_20-00
[redacted],Interface pterodactyl0: Bits received,200,bps,2025-08-15_20-00
[redacted],Interface eth0: Outbound packets discarded,0,,2025-08-15_20-00
[redacted],Interface tailscale0: Outbound packets discarded,0,,2025-08-15_20-00
[redacted],Interface pterodactyl0: Outbound packets discarded,0,,2025-08-15_20-00
[redacted],Interface eth0: Inbound packets discarded,0,,2025-08-15_20-00
[redacted],Interface tailscale0: Inbound packets discarded,0,,2025-08-15_20-00
[redacted],Interface pterodactyl0: Inbound packets discarded,0,,2025-08-15_20-00
[redacted],Interface eth0: Inbound packets with errors,0,,2025-08-15_20-00
[redacted],Interface tailscale0: Inbound packets with errors,0,,2025-08-15_20-00
[redacted],Interface pterodactyl0: Inbound packets with errors,0,,2025-08-15_20-00
[redacted],Interface eth0: Outbound packets with errors,0,,2025-08-15_20-00
[redacted],Interface tailscale0: Outbound packets with errors,0,,2025-08-15_20-00
[redacted],Interface pterodactyl0: Outbound packets with errors,0,,2025-08-15_20-00
[redacted],Interface eth0: Bits sent,11888,bps,2025-08-15_20-00
[redacted],Interface tailscale0: Bits sent,8,bps,2025-08-15_20-00
[redacted],Interface pterodactyl0: Bits sent,72,bps,2025-08-15_20-00
[redacted],Interface eth0: Operational status,6,,2025-08-15_20-00
[redacted],Interface tailscale0: Operational status,0,,2025-08-15_20-00
[redacted],Interface pterodactyl0: Operational status,6,,2025-08-15_20-00
[redacted],Interface eth0: Interface type,1,,2025-08-15_20-00
[redacted],Interface tailscale0: Interface type,65534,,2025-08-15_20-00
[redacted],Interface pterodactyl0: Interface type,1,,2025-08-15_20-00
[redacted],Interface pterodactyl0: Speed,10000000000,bps,2025-08-15_20-00
[redacted],sda: Get stats,,,2025-08-15_20-00
[redacted],sda: Disk write time (rate),0.004966758615606683,,2025-08-15_20-00
[redacted],sda: Disk write rate,7.2168002703278304,!w/s,2025-08-15_20-00
[redacted],sda: Disk utilization,0.08000148105675194,%,2025-08-15_20-00
[redacted],sda: Disk read time (rate),0,,2025-08-15_20-00
[redacted],sda: Disk read rate,0,!r/s,2025-08-15_20-00
[redacted],sda: Disk average queue size (avgqu-sz),0.005083427442147779,,2025-08-15_20-00
[redacted],sda: Disk read request avg waiting time (r_await),0,!ms,2025-08-15_20-00
[redacted],sda: Disk write request avg waiting time (w_await),1.0161290322580647,!ms,2025-08-15_20-00
[redacted],Interface wg0: Inbound packets with errors,0,,2025-08-15_20-00
[redacted],Interface wg0: Outbound packets with errors,0,,2025-08-15_20-00
[redacted],Interface wg0: Bits sent,232,bps,2025-08-15_20-00
[redacted],Interface wg0: Operational status,0,,2025-08-15_20-00
[redacted],Interface wg0: Interface type,65534,,2025-08-15_20-00
[redacted],Interface datapath: Bits received,0,bps,2025-08-15_20-00
[redacted],Interface weave: Bits received,208,bps,2025-08-15_20-00
[redacted],Interface vethwe-datapath: Bits received,0,bps,2025-08-15_20-00
