host,metric,value,units,timestamp
[redacted],Interface wg0: Bits received,16,bps,2025-06-22_19-00
[redacted],Interface wg0: Outbound packets discarded,0,,2025-06-22_19-00
[redacted],Interface wg0: Inbound packets discarded,0,,2025-06-22_19-00
[redacted],Total memory,8127234048,B,2025-06-22_19-00
[redacted],REDACTED,REDACTED,,2025-06-22_19-00
[redacted],Free swap space,0,B,2025-06-22_19-00
[redacted],CPU system time,3.506464,%,2025-06-22_19-00
[redacted],CPU user time,3.946473,%,2025-06-22_19-00
[redacted],REDACTED,REDACTED,,2025-06-22_19-00
[redacted],System local time,1750618768,unixtime,2025-06-22_19-00
[redacted],Operating system architecture,x86_64,,2025-06-22_19-00
[redacted],Operating system,"Linux version 6.1.0-28-amd64 (debian-kernel@lists.debian.org) (gcc-12 (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC Debian 6.1.119-1 (2024-11-22)",,2025-06-22_19-00
[redacted],Number of installed packages,440,,2025-06-22_19-00
[redacted],Free swap space in %,100,%,2025-06-22_19-00
[redacted],Zabbix agent ping,1,,2025-06-22_19-00
[redacted],Total swap space,0,B,2025-06-22_19-00
[redacted],REDACTED,REDACTED,,2025-06-22_19-00
[redacted],System uptime,9927954,uptime,2025-06-22_19-00
[redacted],Number of logged in users,2,,2025-06-22_19-00
[redacted],Checksum of /etc/passwd,db173fe00e4d09ed43fe1f205fbe4637ce34db66df51b68bbe0e7e97cae0638f,,2025-06-22_19-00
[redacted],Available memory,4989968384,B,2025-06-22_19-00
[redacted],Available memory in %,61.398113,%,2025-06-22_19-00
[redacted],CPU steal time,0,%,2025-06-22_19-00
[redacted],CPU softirq time,0.254233,%,2025-06-22_19-00
[redacted],CPU nice time,0,%,2025-06-22_19-00
[redacted],Load average (1m avg),0.481445,,2025-06-22_19-00
[redacted],Version of Zabbix agent running,7.2.4,,2025-06-22_19-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-06-22_19-00
[redacted],Maximum number of processes,4194304,,2025-06-22_19-00
[redacted],Number of processes,156,,2025-06-22_19-00
[redacted],Number of running processes,1,,2025-06-22_19-00
[redacted],System boot time,1740690822,unixtime,2025-06-22_19-00
[redacted],Interrupts per second,16580.76886582931,,2025-06-22_19-00
[redacted],Load average (5m avg),0.410645,,2025-06-22_19-00
[redacted],CPU iowait time,0.009071,%,2025-06-22_19-00
[redacted],Load average (15m avg),0.375,,2025-06-22_19-00
[redacted],Number of CPUs,4,,2025-06-22_19-00
[redacted],Context switches per second,32593.585964496528,,2025-06-22_19-00
[redacted],CPU guest time,0,%,2025-06-22_19-00
[redacted],CPU guest nice time,0,%,2025-06-22_19-00
[redacted],CPU idle time,92.462585,%,2025-06-22_19-00
[redacted],CPU interrupt time,0,%,2025-06-22_19-00
[redacted],Zabbix agent availability,1,,2025-06-22_19-00
[redacted],Get filesystems,,,2025-06-22_19-00
[redacted],CPU utilization,7.537414999999996,%,2025-06-22_19-00
[redacted],Memory utilization,38.601887,%,2025-06-22_19-00
[redacted],FS [/]: Get data,"{""fsname"":""/"",""options"":""rw,relatime,errors=remount-ro"",""bytes"":{""used"":13319614464,""free"":63687745536,""total"":80321626112,""pused"":17.296547,""pfree"":82.703453},""fstype"":""ext4"",""inodes"":{""used"":140412,""free"":4741332,""total"":4881744,""pused"":2.876267,""pfree"":97.123733}}",,2025-06-22_19-00
[redacted],FS [/]: Space: Available,63687745536,B,2025-06-22_19-00
[redacted],FS [/]: Option: Read-only,0,,2025-06-22_19-00
[redacted],FS [/]: Space: Used,13319614464,B,2025-06-22_19-00
[redacted],FS [/]: Space: Total,80321626112,B,2025-06-22_19-00
[redacted],"FS [/]: Space: Used, in %",17.296547,%,2025-06-22_19-00
[redacted],"FS [/]: Inodes: Free, in %",97.123733,%,2025-06-22_19-00
[redacted],Interface eth0: Bits received,5672,bps,2025-06-22_19-00
[redacted],Interface tailscale0: Bits received,24,bps,2025-06-22_19-00
[redacted],Interface pterodactyl0: Bits received,0,bps,2025-06-22_19-00
[redacted],Interface eth0: Outbound packets discarded,0,,2025-06-22_19-00
