host,metric,value,units,timestamp
[redacted],Total memory,8127234048,B,2025-06-13_23-00
[redacted],REDACTED,REDACTED,,2025-06-13_23-00
[redacted],Free swap space,0,B,2025-06-13_23-00
[redacted],CPU system time,3.266845,%,2025-06-13_23-00
[redacted],CPU user time,3.98019,%,2025-06-13_23-00
[redacted],REDACTED,REDACTED,,2025-06-13_23-00
[redacted],System local time,1749855568,unixtime,2025-06-13_23-00
[redacted],Operating system architecture,x86_64,,2025-06-13_23-00
[redacted],Operating system,"Linux version 6.1.0-28-amd64 (debian-kernel@lists.debian.org) (gcc-12 (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC Debian 6.1.119-1 (2024-11-22)",,2025-06-13_23-00
[redacted],Number of installed packages,438,,2025-06-13_23-00
[redacted],Free swap space in %,100,%,2025-06-13_23-00
[redacted],Zabbix agent ping,1,,2025-06-13_23-00
[redacted],Total swap space,0,B,2025-06-13_23-00
[redacted],REDACTED,REDACTED,,2025-06-13_23-00
[redacted],System uptime,9164754,uptime,2025-06-13_23-00
[redacted],Number of logged in users,1,,2025-06-13_23-00
[redacted],Checksum of /etc/passwd,db173fe00e4d09ed43fe1f205fbe4637ce34db66df51b68bbe0e7e97cae0638f,,2025-06-13_23-00
[redacted],Available memory,4988297216,B,2025-06-13_23-00
[redacted],Available memory in %,61.377551,%,2025-06-13_23-00
[redacted],CPU steal time,0,%,2025-06-13_23-00
[redacted],CPU softirq time,0.277185,%,2025-06-13_23-00
[redacted],CPU nice time,0,%,2025-06-13_23-00
[redacted],Load average (1m avg),0.5,,2025-06-13_23-00
[redacted],Version of Zabbix agent running,7.2.4,,2025-06-13_23-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-06-13_23-00
[redacted],Maximum number of processes,4194304,,2025-06-13_23-00
[redacted],Number of processes,150,,2025-06-13_23-00
[redacted],Number of running processes,1,,2025-06-13_23-00
[redacted],System boot time,1740690822,unixtime,2025-06-13_23-00
[redacted],Interrupts per second,16676.888283086115,,2025-06-13_23-00
[redacted],Load average (5m avg),0.438477,,2025-06-13_23-00
[redacted],CPU iowait time,0.009084,%,2025-06-13_23-00
[redacted],Load average (15m avg),0.44873,,2025-06-13_23-00
[redacted],Number of CPUs,4,,2025-06-13_23-00
[redacted],Context switches per second,32802.86857249754,,2025-06-13_23-00
[redacted],CPU guest time,0,%,2025-06-13_23-00
[redacted],CPU guest nice time,0,%,2025-06-13_23-00
[redacted],CPU idle time,92.330745,%,2025-06-13_23-00
[redacted],CPU interrupt time,0,%,2025-06-13_23-00
[redacted],Zabbix agent availability,1,,2025-06-13_23-00
[redacted],Get filesystems,,,2025-06-13_23-00
[redacted],CPU utilization,7.669255000000007,%,2025-06-13_23-00
[redacted],Memory utilization,38.622449,%,2025-06-13_23-00
[redacted],FS [/]: Get data,"{""fsname"":""/"",""options"":""rw,relatime,errors=remount-ro"",""bytes"":{""used"":13100064768,""free"":63907295232,""total"":80321626112,""pused"":17.011445,""pfree"":82.988555},""fstype"":""ext4"",""inodes"":{""used"":140313,""free"":4741431,""total"":4881744,""pused"":2.874239,""pfree"":97.125761}}",,2025-06-13_23-00
[redacted],FS [/]: Space: Available,63907295232,B,2025-06-13_23-00
[redacted],FS [/]: Option: Read-only,0,,2025-06-13_23-00
[redacted],FS [/]: Space: Used,13100064768,B,2025-06-13_23-00
[redacted],FS [/]: Space: Total,80321626112,B,2025-06-13_23-00
[redacted],"FS [/]: Space: Used, in %",17.011445,%,2025-06-13_23-00
[redacted],"FS [/]: Inodes: Free, in %",97.125761,%,2025-06-13_23-00
[redacted],Interface eth0: Bits received,8392,bps,2025-06-13_23-00
[redacted],Interface tailscale0: Bits received,24,bps,2025-06-13_23-00
[redacted],Interface pterodactyl0: Bits received,0,bps,2025-06-13_23-00
[redacted],Interface eth0: Outbound packets discarded,0,,2025-06-13_23-00
[redacted],Interface tailscale0: Outbound packets discarded,0,,2025-06-13_23-00
[redacted],Interface pterodactyl0: Outbound packets discarded,0,,2025-06-13_23-00
[redacted],Interface eth0: Inbound packets discarded,0,,2025-06-13_23-00
[redacted],Interface tailscale0: Inbound packets discarded,0,,2025-06-13_23-00
[redacted],Interface pterodactyl0: Inbound packets discarded,0,,2025-06-13_23-00
[redacted],Interface eth0: Inbound packets with errors,0,,2025-06-13_23-00
[redacted],Interface tailscale0: Inbound packets with errors,0,,2025-06-13_23-00
[redacted],Interface pterodactyl0: Inbound packets with errors,0,,2025-06-13_23-00
[redacted],Interface eth0: Outbound packets with errors,0,,2025-06-13_23-00
[redacted],Interface tailscale0: Outbound packets with errors,0,,2025-06-13_23-00
[redacted],Interface pterodactyl0: Outbound packets with errors,0,,2025-06-13_23-00
[redacted],Interface eth0: Bits sent,9008,bps,2025-06-13_23-00
[redacted],Interface tailscale0: Bits sent,8,bps,2025-06-13_23-00
[redacted],Interface pterodactyl0: Bits sent,24,bps,2025-06-13_23-00
[redacted],Interface eth0: Operational status,6,,2025-06-13_23-00
[redacted],Interface tailscale0: Operational status,0,,2025-06-13_23-00
[redacted],Interface pterodactyl0: Operational status,6,,2025-06-13_23-00
[redacted],Interface eth0: Interface type,1,,2025-06-13_23-00
[redacted],Interface tailscale0: Interface type,65534,,2025-06-13_23-00
[redacted],Interface pterodactyl0: Interface type,1,,2025-06-13_23-00
[redacted],Interface pterodactyl0: Speed,10000000000,bps,2025-06-13_23-00
[redacted],sda: Get stats,,,2025-06-13_23-00
[redacted],sda: Disk write time (rate),0.0016166264658277346,,2025-06-13_23-00
[redacted],sda: Disk write rate,1.9666177625533265,!w/s,2025-06-13_23-00
[redacted],sda: Disk utilization,0.013333001780022552,%,2025-06-13_23-00
[redacted],sda: Disk read time (rate),0,,2025-06-13_23-00
[redacted],sda: Disk read rate,0,!r/s,2025-06-13_23-00
[redacted],sda: Disk average queue size (avgqu-sz),0.0017166239791779037,,2025-06-13_23-00
[redacted],sda: Disk read request avg waiting time (r_await),0,!ms,2025-06-13_23-00
[redacted],sda: Disk write request avg waiting time (w_await),0.984251968503937,!ms,2025-06-13_23-00
[redacted],Total memory,67343818752,B,2025-06-13_23-00
[redacted],REDACTED,REDACTED,,2025-06-13_23-00
[redacted],Free swap space,33943711744,B,2025-06-13_23-00
[redacted],CPU system time,0.159417,%,2025-06-13_23-00
[redacted],CPU user time,0.058348,%,2025-06-13_23-00
[redacted],REDACTED,REDACTED,,2025-06-13_23-00
[redacted],System local time,1749855600,unixtime,2025-06-13_23-00
[redacted],Operating system architecture,x86_64,,2025-06-13_23-00
[redacted],Operating system,"Linux version 6.8.12-11-pve (build@proxmox) (gcc (Debian 12.2.0-14+deb12u1) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC PMX 6.8.12-11 (2025-05-22T09:39Z)",,2025-06-13_23-00
[redacted],Number of installed packages,682,,2025-06-13_23-00
[redacted],Free swap space in %,98.888804,%,2025-06-13_23-00
[redacted],Zabbix agent ping,1,,2025-06-13_23-00
[redacted],Total swap space,34325131264,B,2025-06-13_23-00
[redacted],REDACTED,REDACTED,,2025-06-13_23-00
[redacted],System uptime,247727,uptime,2025-06-13_23-00
[redacted],Number of logged in users,0,,2025-06-13_23-00
[redacted],Checksum of /etc/passwd,4c299dc48842bb184e5f87aff0edcb97211d5873c0cb8c2360763d631cda3d6a,,2025-06-13_23-00
[redacted],Available memory,65274011648,B,2025-06-13_23-00
[redacted],Available memory in %,96.90376,%,2025-06-13_23-00
[redacted],CPU steal time,0,%,2025-06-13_23-00
[redacted],CPU softirq time,0.006251,%,2025-06-13_23-00
[redacted],CPU nice time,0,%,2025-06-13_23-00
[redacted],Load average (1m avg),0.072754,,2025-06-13_23-00
[redacted],Version of Zabbix agent running,7.2.7,,2025-06-13_23-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-06-13_23-00
[redacted],Maximum number of processes,4194304,,2025-06-13_23-00
[redacted],Number of processes,320,,2025-06-13_23-00
[redacted],Number of running processes,0,,2025-06-13_23-00
[redacted],System boot time,1749607851,unixtime,2025-06-13_23-00
[redacted],Interrupts per second,555.2150886703524,,2025-06-13_23-00
[redacted],Load average (5m avg),0.035156,,2025-06-13_23-00
[redacted],CPU iowait time,0.009377,%,2025-06-13_23-00
[redacted],Load average (15m avg),0.003906,,2025-06-13_23-00
[redacted],Number of CPUs,16,,2025-06-13_23-00
[redacted],Context switches per second,435.6702705444468,,2025-06-13_23-00
[redacted],CPU guest time,0,%,2025-06-13_23-00
[redacted],CPU guest nice time,0,%,2025-06-13_23-00
[redacted],CPU idle time,99.761404,%,2025-06-13_23-00
[redacted],CPU interrupt time,0,%,2025-06-13_23-00
[redacted],Zabbix agent availability,1,,2025-06-13_23-00
[redacted],Get filesystems,,,2025-06-13_23-00
[redacted],CPU utilization,0.23859600000000114,%,2025-06-13_23-00
[redacted],Memory utilization,3.0962399999999946,%,2025-06-13_23-00
[redacted],Interface enp9s0: Bits received,15832,bps,2025-06-13_23-00
[redacted],Interface vmbr1: Bits received,3872,bps,2025-06-13_23-00
[redacted],Interface enp9s0: Outbound packets discarded,0,,2025-06-13_23-00
[redacted],Interface vmbr1: Outbound packets discarded,0,,2025-06-13_23-00
[redacted],Interface enp9s0: Inbound packets discarded,0,,2025-06-13_23-00
[redacted],Interface vmbr1: Inbound packets discarded,0,,2025-06-13_23-00
[redacted],Interface enp9s0: Inbound packets with errors,0,,2025-06-13_23-00
[redacted],Interface vmbr1: Inbound packets with errors,0,,2025-06-13_23-00
[redacted],Interface enp9s0: Outbound packets with errors,0,,2025-06-13_23-00
[redacted],Interface vmbr1: Outbound packets with errors,0,,2025-06-13_23-00
[redacted],Interface enp9s0: Bits sent,13416,bps,2025-06-13_23-00
[redacted],Interface vmbr1: Bits sent,2312,bps,2025-06-13_23-00
[redacted],Interface enp9s0: Operational status,6,,2025-06-13_23-00
[redacted],Interface vmbr1: Operational status,6,,2025-06-13_23-00
[redacted],Interface enp9s0: Interface type,1,,2025-06-13_23-00
[redacted],Interface vmbr1: Interface type,1,,2025-06-13_23-00
[redacted],Interface enp9s0: Speed,1000000000,bps,2025-06-13_23-00
[redacted],Interface vmbr1: Speed,10000000000,bps,2025-06-13_23-00
[redacted],nvme0n1: Get stats,,,2025-06-13_23-00
[redacted],nvme0n1: Disk write time (rate),0.009599717556927187,,2025-06-13_23-00
[redacted],nvme0n1: Disk write rate,18.84389001915337,!w/s,2025-06-13_23-00
[redacted],nvme0n1: Disk utilization,0.8059022146556158,%,2025-06-13_23-00
[redacted],nvme0n1: Disk read time (rate),0,,2025-06-13_23-00
[redacted],nvme0n1: Disk read rate,0,!r/s,2025-06-13_23-00
[redacted],nvme0n1: Disk average queue size (avgqu-sz),0.016507450825403894,,2025-06-13_23-00
[redacted],nvme1n1: Get stats,,,2025-06-13_23-00
[redacted],nvme1n1: Disk write time (rate),0.009796697868864996,,2025-06-13_23-00
[redacted],nvme1n1: Disk write rate,19.560575979375336,!w/s,2025-06-13_23-00
[redacted],nvme1n1: Disk utilization,0.8385448259614763,%,2025-06-13_23-00
[redacted],nvme1n1: Disk read time (rate),0,,2025-06-13_23-00
[redacted],nvme1n1: Disk read rate,0,!r/s,2025-06-13_23-00
[redacted],nvme1n1: Disk average queue size (avgqu-sz),0.017049864465244105,,2025-06-13_23-00
