host,metric,value,units,timestamp
[redacted],Total memory,8127234048,B,2025-05-02_10-00
[redacted],REDACTED,REDACTED,,2025-05-02_10-00
[redacted],Free swap space,0,B,2025-05-02_10-00
[redacted],CPU system time,3.647086,%,2025-05-02_10-00
[redacted],CPU user time,4.286686,%,2025-05-02_10-00
[redacted],REDACTED,REDACTED,,2025-05-02_10-00
[redacted],System local time,1746179968,unixtime,2025-05-02_10-00
[redacted],Operating system architecture,x86_64,,2025-05-02_10-00
[redacted],Operating system,"Linux version 6.1.0-28-amd64 (debian-kernel@lists.debian.org) (gcc-12 (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC Debian 6.1.119-1 (2024-11-22)",,2025-05-02_10-00
[redacted],Number of installed packages,438,,2025-05-02_10-00
[redacted],Free swap space in %,100,%,2025-05-02_10-00
[redacted],Zabbix agent ping,1,,2025-05-02_10-00
[redacted],Total swap space,0,B,2025-05-02_10-00
[redacted],REDACTED,REDACTED,,2025-05-02_10-00
[redacted],System uptime,5489154,uptime,2025-05-02_10-00
[redacted],Number of logged in users,1,,2025-05-02_10-00
[redacted],Checksum of /etc/passwd,db173fe00e4d09ed43fe1f205fbe4637ce34db66df51b68bbe0e7e97cae0638f,,2025-05-02_10-00
[redacted],Available memory,5138354176,B,2025-05-02_10-00
[redacted],Available memory in %,63.223898,%,2025-05-02_10-00
[redacted],CPU steal time,0,%,2025-05-02_10-00
[redacted],CPU softirq time,0.35544,%,2025-05-02_10-00
[redacted],CPU nice time,0,%,2025-05-02_10-00
[redacted],Load average (1m avg),0.388184,,2025-05-02_10-00
[redacted],Version of Zabbix agent running,7.2.4,,2025-05-02_10-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-05-02_10-00
[redacted],Maximum number of processes,4194304,,2025-05-02_10-00
[redacted],Number of processes,150,,2025-05-02_10-00
[redacted],Number of running processes,1,,2025-05-02_10-00
[redacted],System boot time,1740690822,unixtime,2025-05-02_10-00
[redacted],Interrupts per second,16991.184341221822,,2025-05-02_10-00
[redacted],Load average (5m avg),0.369141,,2025-05-02_10-00
[redacted],CPU iowait time,0.017879,%,2025-05-02_10-00
[redacted],Load average (15m avg),0.365234,,2025-05-02_10-00
[redacted],Number of CPUs,4,,2025-05-02_10-00
[redacted],Context switches per second,33311.98567946315,,2025-05-02_10-00
[redacted],CPU guest time,0,%,2025-05-02_10-00
[redacted],CPU guest nice time,0,%,2025-05-02_10-00
[redacted],CPU idle time,89.9465,%,2025-05-02_10-00
[redacted],CPU interrupt time,0,%,2025-05-02_10-00
[redacted],Zabbix agent availability,1,,2025-05-02_10-00
[redacted],Get filesystems,,,2025-05-02_10-00
[redacted],CPU utilization,10.0535,%,2025-05-02_10-00
[redacted],Memory utilization,36.776102,%,2025-05-02_10-00
[redacted],FS [/]: Get data,"{""fsname"":""/"",""options"":""rw,relatime,errors=remount-ro"",""bytes"":{""used"":11704352768,""free"":65303007232,""total"":80321626112,""pused"":15.199005,""pfree"":84.800995},""fstype"":""ext4"",""inodes"":{""used"":139666,""free"":4742078,""total"":4881744,""pused"":2.860986,""pfree"":97.139014}}",,2025-05-02_10-00
[redacted],FS [/]: Space: Available,65303007232,B,2025-05-02_10-00
[redacted],FS [/]: Option: Read-only,0,,2025-05-02_10-00
[redacted],FS [/]: Space: Used,11704352768,B,2025-05-02_10-00
[redacted],FS [/]: Space: Total,80321626112,B,2025-05-02_10-00
[redacted],"FS [/]: Space: Used, in %",15.199005,%,2025-05-02_10-00
[redacted],"FS [/]: Inodes: Free, in %",97.139014,%,2025-05-02_10-00
[redacted],Interface eth0: Bits received,4600,bps,2025-05-02_10-00
[redacted],Interface tailscale0: Bits received,0,bps,2025-05-02_10-00
[redacted],Interface pterodactyl0: Bits received,160,bps,2025-05-02_10-00
[redacted],Interface eth0: Outbound packets discarded,0,,2025-05-02_10-00
[redacted],Interface tailscale0: Outbound packets discarded,0,,2025-05-02_10-00
[redacted],Interface pterodactyl0: Outbound packets discarded,0,,2025-05-02_10-00
[redacted],Interface eth0: Inbound packets discarded,0,,2025-05-02_10-00
[redacted],Interface tailscale0: Inbound packets discarded,0,,2025-05-02_10-00
[redacted],Interface pterodactyl0: Inbound packets discarded,0,,2025-05-02_10-00
[redacted],Interface eth0: Inbound packets with errors,0,,2025-05-02_10-00
[redacted],Interface tailscale0: Inbound packets with errors,0,,2025-05-02_10-00
[redacted],Interface pterodactyl0: Inbound packets with errors,0,,2025-05-02_10-00
[redacted],Interface eth0: Outbound packets with errors,0,,2025-05-02_10-00
[redacted],Interface tailscale0: Outbound packets with errors,0,,2025-05-02_10-00
[redacted],Interface pterodactyl0: Outbound packets with errors,0,,2025-05-02_10-00
[redacted],Interface eth0: Bits sent,6336,bps,2025-05-02_10-00
[redacted],Interface tailscale0: Bits sent,0,bps,2025-05-02_10-00
[redacted],Interface pterodactyl0: Bits sent,272,bps,2025-05-02_10-00
[redacted],Interface eth0: Operational status,6,,2025-05-02_10-00
[redacted],Interface tailscale0: Operational status,0,,2025-05-02_10-00
[redacted],Interface pterodactyl0: Operational status,6,,2025-05-02_10-00
[redacted],Interface eth0: Interface type,1,,2025-05-02_10-00
[redacted],Interface tailscale0: Interface type,65534,,2025-05-02_10-00
[redacted],Interface pterodactyl0: Interface type,1,,2025-05-02_10-00
[redacted],Interface pterodactyl0: Speed,10000000000,bps,2025-05-02_10-00
[redacted],sda: Get stats,,,2025-05-02_10-00
[redacted],sda: Disk write time (rate),0.002802619665541271,,2025-05-02_10-00
[redacted],sda: Disk write rate,3.8202375202913754,!w/s,2025-05-02_10-00
[redacted],sda: Disk utilization,0.040037423793446734,%,2025-05-02_10-00
[redacted],sda: Disk read time (rate),0,,2025-05-02_10-00
[redacted],sda: Disk read rate,0,!r/s,2025-05-02_10-00
[redacted],sda: Disk average queue size (avgqu-sz),0.002902713225024888,,2025-05-02_10-00
[redacted],sda: Disk read request avg waiting time (r_await),0,!ms,2025-05-02_10-00
[redacted],sda: Disk write request avg waiting time (w_await),0.6396396396396397,!ms,2025-05-02_10-00
[redacted],Total memory,6212509696,B,2025-05-02_10-00
[redacted],REDACTED,REDACTED,,2025-05-02_10-00
[redacted],Free swap space,0,B,2025-05-02_10-00
[redacted],CPU system time,1.834217,%,2025-05-02_10-00
[redacted],CPU user time,3.063167,%,2025-05-02_10-00
[redacted],REDACTED,REDACTED,,2025-05-02_10-00
[redacted],System local time,1746179962,unixtime,2025-05-02_10-00
[redacted],Operating system architecture,x86_64,,2025-05-02_10-00
[redacted],Operating system,"Linux version 6.1.0-30-amd64 (debian-kernel@lists.debian.org) (gcc-12 (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC Debian 6.1.124-1 (2025-01-12)",,2025-05-02_10-00
[redacted],Number of installed packages,1116,,2025-05-02_10-00
[redacted],Free swap space in %,100,%,2025-05-02_10-00
[redacted],Zabbix agent ping,1,,2025-05-02_10-00
[redacted],Total swap space,0,B,2025-05-02_10-00
[redacted],REDACTED,REDACTED,,2025-05-02_10-00
[redacted],System uptime,5483925,uptime,2025-05-02_10-00
[redacted],Number of logged in users,2,,2025-05-02_10-00
[redacted],Checksum of /etc/passwd,97a220aa309785c208bd7ef440e3ab5c32967af27ead18a5bdc912d5cf4baa22,,2025-05-02_10-00
[redacted],Available memory,875003904,B,2025-05-02_10-00
[redacted],Available memory in %,14.084548,%,2025-05-02_10-00
[redacted],CPU steal time,1.141553,%,2025-05-02_10-00
[redacted],CPU softirq time,0.348692,%,2025-05-02_10-00
[redacted],CPU nice time,0,%,2025-05-02_10-00
[redacted],Connections sum: Active,1,,2025-05-02_10-00
[redacted],Connections sum: Disabled,0,,2025-05-02_10-00
[redacted],Connections sum: Fastpath function call,0,,2025-05-02_10-00
[redacted],Load average (1m avg),0.191895,,2025-05-02_10-00
[redacted],Version of Zabbix agent running,7.2.5,,2025-05-02_10-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-05-02_10-00
[redacted],Maximum number of processes,4194304,,2025-05-02_10-00
[redacted],Number of processes,328,,2025-05-02_10-00
[redacted],Number of running processes,0,,2025-05-02_10-00
[redacted],System boot time,1740696076,unixtime,2025-05-02_10-00
[redacted],Interrupts per second,1192.3804213174053,,2025-05-02_10-00
[redacted],Load average (5m avg),0.424805,,2025-05-02_10-00
[redacted],CPU iowait time,0.02493,%,2025-05-02_10-00
[redacted],Load average (15m avg),0.510742,,2025-05-02_10-00
[redacted],Number of CPUs,4,,2025-05-02_10-00
[redacted],Context switches per second,1890.8537342097513,,2025-05-02_10-00
[redacted],CPU guest time,0,%,2025-05-02_10-00
[redacted],CPU guest nice time,0,%,2025-05-02_10-00
[redacted],CPU idle time,93.407186,%,2025-05-02_10-00
[redacted],CPU interrupt time,0,%,2025-05-02_10-00
[redacted],Zabbix agent availability,1,,2025-05-02_10-00
[redacted],Get filesystems,,,2025-05-02_10-00
[redacted],CPU utilization,6.592814000000004,%,2025-05-02_10-00
[redacted],Memory utilization,85.915452,%,2025-05-02_10-00
[redacted],Interface eth0: Bits received,70904,bps,2025-05-02_10-00
[redacted],Interface tailscale0: Bits received,2816,bps,2025-05-02_10-00
[redacted],Interface eth0: Outbound packets discarded,0,,2025-05-02_10-00
[redacted],Interface tailscale0: Outbound packets discarded,0,,2025-05-02_10-00
[redacted],Interface eth0: Inbound packets discarded,0,,2025-05-02_10-00
[redacted],Interface tailscale0: Inbound packets discarded,0,,2025-05-02_10-00
[redacted],Interface eth0: Inbound packets with errors,0,,2025-05-02_10-00
[redacted],Interface tailscale0: Inbound packets with errors,0,,2025-05-02_10-00
[redacted],Interface eth0: Outbound packets with errors,0,,2025-05-02_10-00
[redacted],Interface tailscale0: Outbound packets with errors,0,,2025-05-02_10-00
[redacted],Interface eth0: Bits sent,159728,bps,2025-05-02_10-00
[redacted],Interface tailscale0: Bits sent,4120,bps,2025-05-02_10-00
[redacted],Interface eth0: Operational status,6,,2025-05-02_10-00
[redacted],Interface tailscale0: Operational status,0,,2025-05-02_10-00
[redacted],Interface eth0: Interface type,1,,2025-05-02_10-00
