host,metric,value,units,timestamp
[redacted],Total memory,8127234048,B,2025-05-04_17-00
[redacted],REDACTED,REDACTED,,2025-05-04_17-00
[redacted],Free swap space,0,B,2025-05-04_17-00
[redacted],CPU system time,3.425188,%,2025-05-04_17-00
[redacted],CPU user time,4.062856,%,2025-05-04_17-00
[redacted],REDACTED,REDACTED,,2025-05-04_17-00
[redacted],System local time,1746377968,unixtime,2025-05-04_17-00
[redacted],Operating system architecture,x86_64,,2025-05-04_17-00
[redacted],Operating system,"Linux version 6.1.0-28-amd64 (debian-kernel@lists.debian.org) (gcc-12 (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC Debian 6.1.119-1 (2024-11-22)",,2025-05-04_17-00
[redacted],Number of installed packages,438,,2025-05-04_17-00
[redacted],Free swap space in %,100,%,2025-05-04_17-00
[redacted],Zabbix agent ping,1,,2025-05-04_17-00
[redacted],Total swap space,0,B,2025-05-04_17-00
[redacted],REDACTED,REDACTED,,2025-05-04_17-00
[redacted],System uptime,5687155,uptime,2025-05-04_17-00
[redacted],Number of logged in users,1,,2025-05-04_17-00
[redacted],Checksum of /etc/passwd,db173fe00e4d09ed43fe1f205fbe4637ce34db66df51b68bbe0e7e97cae0638f,,2025-05-04_17-00
[redacted],Available memory,5155008512,B,2025-05-04_17-00
[redacted],Available memory in %,63.428818,%,2025-05-04_17-00
[redacted],CPU steal time,0,%,2025-05-04_17-00
[redacted],CPU softirq time,0.200556,%,2025-05-04_17-00
[redacted],CPU nice time,0,%,2025-05-04_17-00
[redacted],Load average (1m avg),0.269531,,2025-05-04_17-00
[redacted],Version of Zabbix agent running,7.2.4,,2025-05-04_17-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-05-04_17-00
[redacted],Maximum number of processes,4194304,,2025-05-04_17-00
[redacted],Number of processes,149,,2025-05-04_17-00
[redacted],Number of running processes,1,,2025-05-04_17-00
[redacted],System boot time,1740690822,unixtime,2025-05-04_17-00
[redacted],Interrupts per second,16628.974943523175,,2025-05-04_17-00
[redacted],Load average (5m avg),0.345215,,2025-05-04_17-00
[redacted],CPU iowait time,0.009114,%,2025-05-04_17-00
[redacted],Load average (15m avg),0.357422,,2025-05-04_17-00
[redacted],Number of CPUs,4,,2025-05-04_17-00
[redacted],Context switches per second,32711.520084516214,,2025-05-04_17-00
[redacted],CPU guest time,0,%,2025-05-04_17-00
[redacted],CPU guest nice time,0,%,2025-05-04_17-00
[redacted],CPU idle time,92.378827,%,2025-05-04_17-00
[redacted],CPU interrupt time,0,%,2025-05-04_17-00
[redacted],Zabbix agent availability,1,,2025-05-04_17-00
[redacted],Get filesystems,,,2025-05-04_17-00
[redacted],CPU utilization,7.621172999999999,%,2025-05-04_17-00
[redacted],Memory utilization,36.571182,%,2025-05-04_17-00
[redacted],FS [/]: Get data,"{""fsname"":""/"",""options"":""rw,relatime,errors=remount-ro"",""bytes"":{""used"":11769417728,""free"":65237942272,""total"":80321626112,""pused"":15.283497,""pfree"":84.716503},""fstype"":""ext4"",""inodes"":{""used"":139669,""free"":4742075,""total"":4881744,""pused"":2.861047,""pfree"":97.138953}}",,2025-05-04_17-00
[redacted],FS [/]: Space: Available,65237942272,B,2025-05-04_17-00
[redacted],FS [/]: Option: Read-only,0,,2025-05-04_17-00
[redacted],FS [/]: Space: Used,11769417728,B,2025-05-04_17-00
[redacted],FS [/]: Space: Total,80321626112,B,2025-05-04_17-00
[redacted],"FS [/]: Space: Used, in %",15.283497,%,2025-05-04_17-00
[redacted],"FS [/]: Inodes: Free, in %",97.138953,%,2025-05-04_17-00
[redacted],Interface eth0: Bits received,3248,bps,2025-05-04_17-00
[redacted],Interface tailscale0: Bits received,0,bps,2025-05-04_17-00
[redacted],Interface pterodactyl0: Bits received,0,bps,2025-05-04_17-00
[redacted],Interface eth0: Outbound packets discarded,0,,2025-05-04_17-00
[redacted],Interface tailscale0: Outbound packets discarded,0,,2025-05-04_17-00
[redacted],Interface pterodactyl0: Outbound packets discarded,0,,2025-05-04_17-00
[redacted],Interface eth0: Inbound packets discarded,0,,2025-05-04_17-00
[redacted],Interface tailscale0: Inbound packets discarded,0,,2025-05-04_17-00
[redacted],Interface pterodactyl0: Inbound packets discarded,0,,2025-05-04_17-00
[redacted],Interface eth0: Inbound packets with errors,0,,2025-05-04_17-00
[redacted],Interface tailscale0: Inbound packets with errors,0,,2025-05-04_17-00
[redacted],Interface pterodactyl0: Inbound packets with errors,0,,2025-05-04_17-00
[redacted],Interface eth0: Outbound packets with errors,0,,2025-05-04_17-00
[redacted],Interface tailscale0: Outbound packets with errors,0,,2025-05-04_17-00
[redacted],Interface pterodactyl0: Outbound packets with errors,0,,2025-05-04_17-00
[redacted],Interface eth0: Bits sent,4248,bps,2025-05-04_17-00
[redacted],Interface tailscale0: Bits sent,0,bps,2025-05-04_17-00
[redacted],Interface pterodactyl0: Bits sent,0,bps,2025-05-04_17-00
[redacted],Interface eth0: Operational status,6,,2025-05-04_17-00
[redacted],Interface tailscale0: Operational status,0,,2025-05-04_17-00
[redacted],Interface pterodactyl0: Operational status,6,,2025-05-04_17-00
[redacted],Interface eth0: Interface type,1,,2025-05-04_17-00
[redacted],Interface tailscale0: Interface type,65534,,2025-05-04_17-00
[redacted],Interface pterodactyl0: Interface type,1,,2025-05-04_17-00
[redacted],Interface pterodactyl0: Speed,10000000000,bps,2025-05-04_17-00
[redacted],sda: Get stats,,,2025-05-04_17-00
[redacted],sda: Disk write time (rate),0.0014391846083161763,,2025-05-04_17-00
[redacted],sda: Disk write rate,1.777816280861159,!w/s,2025-05-04_17-00
[redacted],sda: Disk utilization,0.020317900352698964,%,2025-05-04_17-00
[redacted],sda: Disk read time (rate),0,,2025-05-04_17-00
[redacted],sda: Disk read rate,0,!r/s,2025-05-04_17-00
[redacted],sda: Disk average queue size (avgqu-sz),0.0014730477755706749,,2025-05-04_17-00
[redacted],sda: Disk read request avg waiting time (r_await),0,!ms,2025-05-04_17-00
[redacted],sda: Disk write request avg waiting time (w_await),0.9500000000000001,!ms,2025-05-04_17-00
[redacted],Total memory,6212509696,B,2025-05-04_17-00
[redacted],REDACTED,REDACTED,,2025-05-04_17-00
[redacted],Free swap space,0,B,2025-05-04_17-00
[redacted],CPU system time,2.200965,%,2025-05-04_17-00
[redacted],CPU user time,3.466227,%,2025-05-04_17-00
[redacted],REDACTED,REDACTED,,2025-05-04_17-00
[redacted],System local time,1746377963,unixtime,2025-05-04_17-00
[redacted],Operating system architecture,x86_64,,2025-05-04_17-00
[redacted],Operating system,"Linux version 6.1.0-30-amd64 (debian-kernel@lists.debian.org) (gcc-12 (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC Debian 6.1.124-1 (2025-01-12)",,2025-05-04_17-00
[redacted],Number of installed packages,1116,,2025-05-04_17-00
[redacted],Free swap space in %,100,%,2025-05-04_17-00
[redacted],Zabbix agent ping,1,,2025-05-04_17-00
[redacted],Total swap space,0,B,2025-05-04_17-00
[redacted],REDACTED,REDACTED,,2025-05-04_17-00
[redacted],System uptime,197023,uptime,2025-05-04_17-00
[redacted],Number of logged in users,1,,2025-05-04_17-00
[redacted],Checksum of /etc/passwd,97a220aa309785c208bd7ef440e3ab5c32967af27ead18a5bdc912d5cf4baa22,,2025-05-04_17-00
[redacted],Available memory,1769213952,B,2025-05-04_17-00
[redacted],Available memory in %,28.806719,%,2025-05-04_17-00
[redacted],CPU steal time,0,%,2025-05-04_17-00
[redacted],CPU softirq time,0.304659,%,2025-05-04_17-00
[redacted],CPU nice time,0,%,2025-05-04_17-00
[redacted],Connections sum: Active,1,,2025-05-04_17-00
[redacted],Connections sum: Disabled,0,,2025-05-04_17-00
[redacted],Connections sum: Fastpath function call,0,,2025-05-04_17-00
[redacted],Load average (1m avg),0.339355,,2025-05-04_17-00
[redacted],Version of Zabbix agent running,7.2.5,,2025-05-04_17-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-05-04_17-00
[redacted],Maximum number of processes,4194304,,2025-05-04_17-00
[redacted],Number of processes,343,,2025-05-04_17-00
[redacted],Number of running processes,0,,2025-05-04_17-00
[redacted],System boot time,1746180978,unixtime,2025-05-04_17-00
[redacted],Interrupts per second,1000.5287012377489,,2025-05-04_17-00
[redacted],Load average (5m avg),0.329102,,2025-05-04_17-00
[redacted],CPU iowait time,0.016914,%,2025-05-04_17-00
[redacted],Load average (15m avg),0.27832,,2025-05-04_17-00
[redacted],Number of CPUs,4,,2025-05-04_17-00
[redacted],Context switches per second,1661.6114066061232,,2025-05-04_17-00
[redacted],CPU guest time,0,%,2025-05-04_17-00
[redacted],CPU guest nice time,0,%,2025-05-04_17-00
[redacted],CPU idle time,95.243732,%,2025-05-04_17-00
[redacted],CPU interrupt time,0,%,2025-05-04_17-00
[redacted],Zabbix agent availability,1,,2025-05-04_17-00
[redacted],Get filesystems,,,2025-05-04_17-00
[redacted],CPU utilization,4.756268000000006,%,2025-05-04_17-00
[redacted],Memory utilization,71.193281,%,2025-05-04_17-00
[redacted],Interface eth0: Bits received,46536,bps,2025-05-04_17-00
[redacted],Interface tailscale0: Bits received,2760,bps,2025-05-04_17-00
[redacted],Interface eth0: Outbound packets discarded,0,,2025-05-04_17-00
[redacted],Interface tailscale0: Outbound packets discarded,0,,2025-05-04_17-00
[redacted],Interface eth0: Inbound packets discarded,0,,2025-05-04_17-00
[redacted],Interface tailscale0: Inbound packets discarded,0,,2025-05-04_17-00
[redacted],Interface eth0: Inbound packets with errors,0,,2025-05-04_17-00
[redacted],Interface tailscale0: Inbound packets with errors,0,,2025-05-04_17-00
[redacted],Interface eth0: Outbound packets with errors,0,,2025-05-04_17-00
[redacted],Interface tailscale0: Outbound packets with errors,0,,2025-05-04_17-00
[redacted],Interface eth0: Bits sent,16768,bps,2025-05-04_17-00
[redacted],Interface tailscale0: Bits sent,4048,bps,2025-05-04_17-00
[redacted],Interface eth0: Operational status,6,,2025-05-04_17-00
[redacted],Interface tailscale0: Operational status,0,,2025-05-04_17-00
[redacted],Interface eth0: Interface type,1,,2025-05-04_17-00
[redacted],Interface tailscale0: Interface type,65534,,2025-05-04_17-00
[redacted],Interface br-mailcow: Interface type,1,,2025-05-04_17-00
[redacted],sda: Get stats,,,2025-05-04_17-00
[redacted],sda: Disk write time (rate),0.0027100876798221373,,2025-05-04_17-00
[redacted],sda: Disk write rate,3.482052049226019,!w/s,2025-05-04_17-00
[redacted],sda: Disk utilization,0.052559276214732366,%,2025-05-04_17-00
[redacted],sda: Disk read time (rate),0.0001313981905368309,,2025-05-04_17-00
[redacted],sda: Disk read rate,0.1313981905368309,!r/s,2025-05-04_17-00
[redacted],sda: Disk average queue size (avgqu-sz),0.002923609739444488,,2025-05-04_17-00
[redacted],FS [/]: Get data,"{""fsname"":""/"",""options"":""rw,relatime,errors=remount-ro"",""bytes"":{""used"":15932317696,""free"":382175281152,""total"":419491782656,""pused"":4.0020129588340438,""pfree"":95.997987041165956},""fstype"":""ext4"",""inodes"":{""used"":642517,""free"":25440811,""total"":26083328,""pused"":2.4633244653442996,""pfree"":97.5366755346557}}",,2025-05-04_17-00
[redacted],FS [/]: Space: Available,382175281152,B,2025-05-04_17-00
[redacted],FS [/]: Option: Read-only,0,,2025-05-04_17-00
[redacted],FS [/]: Space: Used,15932317696,B,2025-05-04_17-00
[redacted],FS [/]: Space: Total,419491782656,B,2025-05-04_17-00
[redacted],"FS [/]: Space: Used, in %",4.002012958834044,%,2025-05-04_17-00
[redacted],"FS [/]: Inodes: Free, in %",97.5366755346557,%,2025-05-04_17-00
