host,metric,value,units,timestamp
[redacted],Interface wg0: Bits received,16,bps,2025-08-08_03-00
[redacted],Interface wg0: Outbound packets discarded,0,,2025-08-08_03-00
[redacted],Interface wg0: Inbound packets discarded,0,,2025-08-08_03-00
[redacted],Total memory,8127234048,B,2025-08-08_03-00
[redacted],REDACTED,REDACTED,,2025-08-08_03-00
[redacted],Free swap space,0,B,2025-08-08_03-00
[redacted],CPU system time,4.452807,%,2025-08-08_03-00
[redacted],CPU user time,5.604085,%,2025-08-08_03-00
[redacted],REDACTED,REDACTED,,2025-08-08_03-00
[redacted],System local time,1754621968,unixtime,2025-08-08_03-00
[redacted],Operating system architecture,x86_64,,2025-08-08_03-00
[redacted],Operating system,"Linux version 6.1.0-28-amd64 (debian-kernel@lists.debian.org) (gcc-12 (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC Debian 6.1.119-1 (2024-11-22)",,2025-08-08_03-00
[redacted],Number of installed packages,447,,2025-08-08_03-00
[redacted],Free swap space in %,100,%,2025-08-08_03-00
[redacted],Zabbix agent ping,1,,2025-08-08_03-00
[redacted],Total swap space,0,B,2025-08-08_03-00
[redacted],REDACTED,REDACTED,,2025-08-08_03-00
[redacted],System uptime,13931154,uptime,2025-08-08_03-00
[redacted],Number of logged in users,2,,2025-08-08_03-00
[redacted],Checksum of /etc/passwd,e3f443aecb3a5c98b56ac3bea5c5be9ddb9a81553ca6d7c00427a299cd78f225,,2025-08-08_03-00
[redacted],Available memory,4587851776,B,2025-08-08_03-00
[redacted],Available memory in %,56.450346,%,2025-08-08_03-00
[redacted],CPU steal time,0,%,2025-08-08_03-00
[redacted],CPU softirq time,1.436692,%,2025-08-08_03-00
[redacted],CPU nice time,0,%,2025-08-08_03-00
[redacted],Load average (1m avg),0.527344,,2025-08-08_03-00
[redacted],Version of Zabbix agent running,7.2.4,,2025-08-08_03-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-08-08_03-00
[redacted],Maximum number of processes,4194304,,2025-08-08_03-00
[redacted],Number of processes,186,,2025-08-08_03-00
[redacted],Number of running processes,1,,2025-08-08_03-00
[redacted],System boot time,1740690822,unixtime,2025-08-08_03-00
[redacted],Interrupts per second,17907.940221972338,,2025-08-08_03-00
[redacted],Load average (5m avg),0.52002,,2025-08-08_03-00
[redacted],CPU iowait time,0.02686,%,2025-08-08_03-00
[redacted],Load average (15m avg),0.517578,,2025-08-08_03-00
[redacted],Number of CPUs,4,,2025-08-08_03-00
[redacted],Context switches per second,34639.78700120682,,2025-08-08_03-00
[redacted],CPU guest time,0,%,2025-08-08_03-00
[redacted],CPU guest nice time,0,%,2025-08-08_03-00
[redacted],CPU idle time,88.252701,%,2025-08-08_03-00
[redacted],CPU interrupt time,0,%,2025-08-08_03-00
[redacted],Zabbix agent availability,1,,2025-08-08_03-00
[redacted],Get filesystems,,,2025-08-08_03-00
[redacted],CPU utilization,11.747298999999998,%,2025-08-08_03-00
[redacted],Memory utilization,43.549654,%,2025-08-08_03-00
[redacted],FS [/]: Get data,"{""fsname"":""/"",""options"":""rw,relatime,errors=remount-ro"",""bytes"":{""used"":16442150912,""free"":60565209088,""total"":80321626112,""pused"":21.351402,""pfree"":78.648598},""fstype"":""ext4"",""inodes"":{""used"":160683,""free"":4721061,""total"":4881744,""pused"":3.291508,""pfree"":96.708492}}",,2025-08-08_03-00
[redacted],FS [/]: Space: Available,60565209088,B,2025-08-08_03-00
[redacted],FS [/]: Option: Read-only,0,,2025-08-08_03-00
[redacted],FS [/]: Space: Used,16442150912,B,2025-08-08_03-00
[redacted],FS [/]: Space: Total,80321626112,B,2025-08-08_03-00
[redacted],"FS [/]: Space: Used, in %",21.351402,%,2025-08-08_03-00
[redacted],"FS [/]: Inodes: Free, in %",96.708492,%,2025-08-08_03-00
[redacted],Interface eth0: Bits received,7176,bps,2025-08-08_03-00
[redacted],Interface tailscale0: Bits received,24,bps,2025-08-08_03-00
[redacted],Interface pterodactyl0: Bits received,72,bps,2025-08-08_03-00
[redacted],Interface eth0: Outbound packets discarded,0,,2025-08-08_03-00
[redacted],Interface tailscale0: Outbound packets discarded,0,,2025-08-08_03-00
[redacted],Interface pterodactyl0: Outbound packets discarded,0,,2025-08-08_03-00
[redacted],Interface eth0: Inbound packets discarded,0,,2025-08-08_03-00
[redacted],Interface tailscale0: Inbound packets discarded,0,,2025-08-08_03-00
[redacted],Interface pterodactyl0: Inbound packets discarded,0,,2025-08-08_03-00
[redacted],Interface eth0: Inbound packets with errors,0,,2025-08-08_03-00
[redacted],Interface tailscale0: Inbound packets with errors,0,,2025-08-08_03-00
[redacted],Interface pterodactyl0: Inbound packets with errors,0,,2025-08-08_03-00
[redacted],Interface eth0: Outbound packets with errors,0,,2025-08-08_03-00
[redacted],Interface tailscale0: Outbound packets with errors,0,,2025-08-08_03-00
[redacted],Interface pterodactyl0: Outbound packets with errors,0,,2025-08-08_03-00
[redacted],Interface eth0: Bits sent,9608,bps,2025-08-08_03-00
[redacted],Interface tailscale0: Bits sent,8,bps,2025-08-08_03-00
[redacted],Interface pterodactyl0: Bits sent,40,bps,2025-08-08_03-00
[redacted],Interface eth0: Operational status,6,,2025-08-08_03-00
[redacted],Interface tailscale0: Operational status,0,,2025-08-08_03-00
[redacted],Interface pterodactyl0: Operational status,6,,2025-08-08_03-00
[redacted],Interface eth0: Interface type,1,,2025-08-08_03-00
[redacted],Interface tailscale0: Interface type,65534,,2025-08-08_03-00
[redacted],Interface pterodactyl0: Interface type,1,,2025-08-08_03-00
[redacted],Interface pterodactyl0: Speed,10000000000,bps,2025-08-08_03-00
[redacted],sda: Get stats,,,2025-08-08_03-00
[redacted],sda: Disk write time (rate),0.006566667045016133,,2025-08-08_03-00
[redacted],sda: Disk write rate,9.416667209223641,!w/s,2025-08-08_03-00
[redacted],sda: Disk utilization,0.0933333387108892,%,2025-08-08_03-00
[redacted],sda: Disk read time (rate),6.6666670507778e-05,,2025-08-08_03-00
[redacted],sda: Disk read rate,0.100000005761667,!r/s,2025-08-08_03-00
[redacted],sda: Disk average queue size (avgqu-sz),0.006783333724166412,,2025-08-08_03-00
